Designator Footprint               Mid X         Mid Y         Ref X         Ref Y         Pad X         Pad Y TB      Rotation Comment        

Designator TARGET_MECHANICAL_5 -21316.268mil -15734.508mil       6845mil       4890mil -21316.268mil -15734.508mil  T        360.00 Comment        
Designator TARGET_MECHANICAL_5 -21316.268mil -15734.508mil       -270mil       5065mil -21316.268mil -15734.508mil  T        360.00 Comment        
Designator TARGET_MECHANICAL_5 -21316.268mil -15734.508mil       -205mil      -1895mil -21316.268mil -15734.508mil  T        360.00 Comment        
U3F        182H_M             555.433mil   1514.055mil    555.433mil   1514.055mil     651.89mil   1589.055mil  B        180.00 IXDN404        
U3I        182H_M            3212.913mil   1514.055mil   3212.913mil   1514.055mil    3309.37mil   1589.055mil  B        180.00 IXDN404        
U3J        182H_M             4098.74mil   1514.055mil   4098.739mil   1514.055mil   4195.197mil   1589.055mil  B        180.00 IXDN404        
U3K        182H_M             555.431mil    943.188mil    555.431mil    943.188mil    651.888mil   1018.188mil  B        180.00 IXDN404        
U3L        182H_M             1441.26mil    943.188mil    1441.26mil    943.188mil   1537.717mil   1018.188mil  B        180.00 IXDN404        
U3O        182H_M             4098.74mil    943.188mil    4098.74mil    943.189mil   4195.197mil   1018.188mil  B        180.00 IXDN404        
U6D        182H_M            3795.906mil   2673.307mil   3795.905mil   2673.307mil   3720.906mil   2769.763mil  B        270.00 IXDN404        
U6C        182H_M            2723.071mil   2673.307mil   2723.071mil   2673.307mil   2648.071mil   2769.763mil  B        270.00 IXDN404        
U6B        182H_M            1650.236mil   2673.307mil   1650.236mil   2673.307mil   1575.236mil   2769.763mil  B        270.00 IXDN404        
U6A        182H_M             577.402mil   2673.307mil    577.401mil   2673.307mil    502.402mil   2769.763mil  B        270.00 IXDN404        
U5D        182H_M            4285.906mil   2673.307mil   4285.905mil   2673.306mil   4210.906mil   2769.763mil  B        270.00 FOD0708        
U5C        182H_M            3213.071mil   2673.307mil   3213.071mil   2673.307mil   3138.071mil   2769.763mil  B        270.00 FOD0708        
U5B        182H_M            2140.236mil   2673.307mil   2140.236mil   2673.307mil   2065.236mil   2769.763mil  B        270.00 FOD0708        
U5A        182H_M            1067.402mil   2673.307mil   1067.401mil   2673.307mil    992.402mil   2769.763mil  B        270.00 FOD0708        
C8D        SMD_CAP_7343      3575.905mil   2653.307mil   3575.906mil   2653.307mil   3575.905mil   2779.307mil  B         90.00 35V            
C8C        SMD_CAP_7343      2503.071mil   2653.307mil   2503.071mil   2653.307mil   2503.071mil   2779.307mil  B         90.00 35V            
C8B        SMD_CAP_7343      1430.236mil   2653.307mil   1430.236mil   2653.307mil   1430.236mil   2779.307mil  B         90.00 35V            
C8A        SMD_CAP_7343       357.402mil   2653.307mil    357.402mil   2653.307mil    357.402mil   2779.307mil  B         90.00 35V            
C5D        SMD_CAP_7343      4075.905mil   2653.307mil   4075.906mil   2653.307mil   4075.905mil   2779.307mil  B         90.00 35V            
C5C        SMD_CAP_7343      3003.071mil   2653.307mil   3003.071mil   2653.307mil   3003.071mil   2779.307mil  B         90.00 35V            
C5B        SMD_CAP_7343      1930.236mil   2653.307mil   1930.236mil   2653.307mil   1930.236mil   2779.307mil  B         90.00 35V            
C5A        SMD_CAP_7343       857.402mil   2653.307mil    857.402mil   2653.307mil    857.402mil   2779.307mil  B         90.00 35V            
C1G        SMD_CAP_7343      1195.197mil   1464.843mil   1195.196mil   1464.843mil   1195.197mil   1590.843mil  B        270.00 35V            
C1H        SMD_CAP_7343      2081.023mil   1464.842mil   2081.023mil   1464.843mil   2081.023mil   1590.842mil  B        270.00 35V            
C1M        SMD_CAP_7343      2081.023mil    893.976mil   2081.023mil    893.976mil   2081.023mil   1019.976mil  B        270.00 35V            
C1N        SMD_CAP_7343       2966.85mil    893.976mil    2966.85mil    893.976mil    2966.85mil   1019.976mil  B        270.00 35V            
C3G        SMD_CAP_7343      1687.323mil   1464.843mil   1687.322mil   1464.843mil   1687.323mil   1338.843mil  B         90.00 35V            
C3H        SMD_CAP_7343      2573.149mil   1464.842mil   2573.149mil   1464.843mil   2573.149mil   1338.842mil  B         90.00 35V            
C3M        SMD_CAP_7343      2573.149mil    893.976mil   2573.149mil    893.976mil   2573.149mil    767.976mil  B         90.00 35V            
C3N        SMD_CAP_7343      3458.976mil    893.976mil   3458.976mil    893.976mil   3458.976mil    767.976mil  B         90.00 35V            
R1G        SMD_0805          1409.763mil   1336.889mil   1409.763mil   1336.888mil   1409.763mil   1291.889mil  B         90.00 Res SMD        
R1H        SMD_0805           2295.59mil   1336.889mil    2295.59mil   1336.888mil    2295.59mil   1291.889mil  B         90.00 Res SMD        
R1M        SMD_0805           2295.59mil    766.022mil    2295.59mil    766.023mil    2295.59mil    721.022mil  B         90.00 Res SMD        
R1N        SMD_0805          3181.416mil    766.022mil   3181.417mil    766.023mil   3181.416mil    721.022mil  B         90.00 Res SMD        
R2G        SMD_0805          1323.149mil   1336.889mil   1323.149mil   1336.888mil   1323.149mil   1381.889mil  B        270.00 Res SMD        
R2H        SMD_0805          2208.976mil   1336.889mil   2208.976mil   1336.888mil   2208.976mil   1381.889mil  B        270.00 Res SMD        
R2M        SMD_0805          2208.976mil    766.022mil   2208.976mil    766.023mil   2208.976mil    811.022mil  B        270.00 Res SMD        
R2N        SMD_0805          3094.802mil    766.022mil   3094.803mil    766.023mil   3094.802mil    811.022mil  B        270.00 Res SMD        
U3G        182H_M             1441.26mil   1514.055mil   1441.259mil   1514.055mil   1537.717mil   1589.055mil  B        180.00 IXDN404        
U3H        182H_M            2327.086mil   1514.054mil   2327.086mil   1514.055mil   2423.544mil   1589.054mil  B        180.00 IXDN404        
U3M        182H_M            2327.086mil    943.188mil   2327.087mil    943.188mil   2423.544mil   1018.188mil  B        180.00 IXDN404        
U3N        182H_M            3212.913mil    943.188mil   3212.913mil    943.188mil    3309.37mil   1018.188mil  B        180.00 IXDN404        
C1D        SMD_CAP_7343       2966.85mil   2055.394mil   2966.851mil   2055.393mil    2966.85mil   2181.394mil  B        270.00 35V            
R44        SMD_0805          5696.456mil   1067.835mil   5696.456mil   1067.835mil   5696.456mil   1112.835mil  B        270.00 Res SMD        
R43        SMD_0805          5576.457mil   1177.835mil   5576.457mil   1177.836mil   5531.457mil   1177.835mil  B        360.00 Res SMD        
R42        SMD_0805          5396.457mil   1082.835mil   5396.457mil   1082.836mil   5351.457mil   1082.835mil  B        360.00 Res SMD        
R41        SMD_0805          5396.457mil   1017.835mil   5396.457mil   1017.836mil   5351.457mil   1017.835mil  B        360.00 Res SMD        
R40        SMD_0805          5576.457mil    982.837mil   5576.457mil    982.836mil   5621.457mil    982.837mil  B        180.00 Res SMD        
R39        SMD_0805          5741.457mil   1177.837mil   5741.457mil   1177.836mil   5786.457mil   1177.837mil  B        180.00 Res SMD        
R38        SMD_0805              5669mil   1615.001mil       5669mil       1615mil       5714mil   1615.001mil  B        180.00 Res 0805       
R37        SMD_0805          5576.456mil   1047.835mil   5576.457mil   1047.836mil   5531.456mil   1047.835mil  B        360.00 Res SMD        
R35        SMD_0805          5632.213mil    574.921mil   5632.214mil    574.921mil   5632.213mil    619.921mil  B        270.00 Res SMD        
R34        SMD_0805          5567.215mil    574.921mil   5567.214mil    574.921mil   5567.215mil    529.921mil  B         90.00 Res SMD        
R33        SMD_0805          5762.213mil     574.92mil   5762.214mil    574.921mil   5762.213mil     619.92mil  B        270.00 Res SMD        
R30        SMD_0805          5167.215mil    724.921mil   5167.214mil    724.921mil   5167.215mil    679.921mil  B         90.00 Res SMD        
R27        SMD_0805          5567.215mil    724.921mil   5567.214mil    724.921mil   5567.215mil    679.921mil  B         90.00 Res SMD        
R25        SMD_0805              5569mil       1455mil       5569mil   1454.999mil       5614mil       1455mil  B        180.00 Res SMD        
R24        SMD_0805              5419mil   1454.998mil       5419mil   1454.999mil       5374mil   1454.998mil  B        360.00 Res SMD        
R19        SMD_0805          5697.215mil     724.92mil   5697.214mil    724.921mil   5697.215mil     679.92mil  B         90.00 Res SMD        
R18        SMD_0805          5632.213mil    724.921mil   5632.214mil    724.921mil   5632.213mil    769.921mil  B        270.00 Res SMD        
C55        SMD_CAP_3216          1220mil    284.998mil       1220mil        285mil       1220mil    229.998mil  B        270.00 15V            
C54        SMD_CAP_3216          4000mil    275.002mil       4000mil        275mil       4000mil    330.002mil  B         90.00 15V            
C53        SMD_CAP_3216      3879.998mil    270.002mil       3880mil        270mil   3879.998mil    325.002mil  B         90.00 15V            
C43        SMD_0805           323.464mil    130.507mil    323.464mil    130.508mil    278.464mil    130.507mil  B        360.00 Cap SMD        
C41        SMD_0805           323.464mil    310.509mil    323.464mil    310.508mil    368.464mil    310.509mil  B        180.00 Cap SMD        
C40        SMD_0805          5396.457mil   1167.837mil   5396.457mil   1167.836mil   5441.457mil   1167.837mil  B        180.00 Cap SMD        
C39        SMD_0805          5576.456mil   1112.835mil   5576.457mil   1112.836mil   5531.456mil   1112.835mil  B        360.00 Cap SMD        
C32        SMD_CAP_3216      5049.408mil   1930.631mil   5049.408mil    1930.63mil   5049.408mil   1985.631mil  B         90.00 15V            
C31        SMD_0805           5209.41mil    2040.63mil   5209.408mil    2040.63mil    5164.41mil    2040.63mil  B        360.00 Cap SMD        
C28        SMD_0805          5762.213mil    724.921mil   5762.214mil    724.921mil   5762.213mil    769.921mil  B        270.00 Cap SMD        
C27        SMD_0805              5489mil       1360mil       5489mil   1359.999mil       5534mil       1360mil  B        180.00 Cap SMD        
C26        SMD_0805          4894.407mil    2040.63mil   4894.408mil    2040.63mil   4939.407mil    2040.63mil  B        180.00 Cap SMD        
C25        SMD_0805              5494mil       1550mil       5494mil   1549.999mil       5539mil       1550mil  B        180.00 Cap SMD        
C24        SMD_0805          5259.409mil   1915.631mil   5259.408mil    1915.63mil   5259.409mil   1870.631mil  B         90.00 Cap SMD        
C23        SMD_0805          4979.408mil   2240.628mil   4979.408mil    2240.63mil   5024.408mil   2240.628mil  B        180.00 Cap SMD        
C21        SMD_0805          5209.409mil   2200.631mil   5209.408mil    2200.63mil   5209.409mil   2155.631mil  B         90.00 Cap SMD        
C20        SMD_0805          5194.408mil   1900.628mil   5194.408mil    1900.63mil   5194.408mil   1945.628mil  B        270.00 Cap SMD        
C19        SMD_0805          4899.407mil    2120.63mil   4899.408mil    2120.63mil   4944.407mil    2120.63mil  B        180.00 Cap SMD        
C18        SMD_0805          4919.408mil   1905.628mil   4919.408mil    1905.63mil   4919.408mil   1950.628mil  B        270.00 Cap SMD        
C33        SMD_0805              5266mil       3359mil       5266mil       3359mil       5311mil       3359mil  B        180.00 Cap SMD        
C34        SMD_0805          5005.999mil       3519mil       5006mil       3519mil   5005.999mil       3474mil  B         90.00 Cap SMD        
C35        SMD_0805              5257mil    2672.26mil       5257mil   2672.261mil       5302mil    2672.26mil  B        180.00 Cap SMD        
C36        SMD_0805          4996.999mil   2842.261mil       4997mil   2842.261mil   4996.999mil   2797.261mil  B         90.00 Cap SMD        
R36        SMD_0805          5669.999mil   1544.999mil       5670mil       1545mil   5624.999mil   1544.999mil  B        360.00 Res 0805       
C45        SMD_0805              5504mil        869mil       5504mil        869mil       5459mil        869mil  T        360.00 Cap SMD        
R48        SMD_0805              5570mil    842.044mil       5570mil    842.044mil       5615mil    842.044mil  B        180.00 Res 0805       
C46        SMD_0805              5409mil        853mil       5409mil        853mil       5364mil        853mil  B        360.00 Cap SMD        
C47        SMD_0805              5182mil       1011mil       5182mil       1011mil       5227mil       1011mil  T        180.00 Cap SMD        
K1         SO-16                 4849mil        822mil       4849mil        822mil   4985.811mil        997mil  B        270.00 AQS221         
Q7         SOT23A                5149mil       1137mil       5149mil       1137mil    5102.74mil   1174.401mil  T        270.00 2N7002         
R49        SMD_0805              4867mil        898mil       4867mil        898mil       4912mil        898mil  T        180.00 Res 0805       
R50        SMD_0805              4791mil        651mil       4791mil        651mil       4791mil        606mil  T         90.00 Res 0805       
R51        SMD_0805              4843mil        797mil       4843mil        797mil       4888mil        797mil  T        180.00 Res 0805       
R52        SMD_0805              4853mil   1082.095mil       4853mil   1082.095mil       4898mil   1082.095mil  B        180.00 Res 0805       

